day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;538000;KELP;2040;32;;;;;2043;26;;;;;2041.5;1259.490234375
1;538000;SQUID_INK;1756;6;1755;26;;;1758;26;;;;;1757.0;-2107.35546875
1;538000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;10177.0
1;538100;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;10177.0
1;538100;SQUID_INK;1754;27;;;;;1756;4;1757;1;1758;27;1755.0;-2115.82421875
1;538100;KELP;2040;27;;;;;2042;4;2043;28;;;2041.0;1259.392578125
1;538200;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;10179.0
1;538200;KELP;2040;23;;;;;2042;7;2043;23;;;2041.0;1258.943359375
1;538200;SQUID_INK;1754;23;;;;;1756;7;1757;23;;;1755.0;-2117.353515625
1;538300;KELP;2042;1;2040;30;;;2044;30;;;;;2043.0;1258.064453125
1;538300;RAINFOREST_RESIN;9995;30;;;;;10002;8;10005;30;;;9998.5;10179.0
1;538300;SQUID_INK;1757;1;1755;30;;;1758;30;;;;;1757.5;-2106.1484375
1;538400;SQUID_INK;1757;26;;;;;1759;1;1760;26;;;1758.0;-2083.634765625
1;538400;KELP;2040;26;;;;;2042;1;2044;26;;;2041.0;1258.068359375
1;538400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;10179.0
1;538500;RAINFOREST_RESIN;9998;6;9996;1;9995;28;10004;1;10005;28;;;10001.0;10179.0
1;538500;SQUID_INK;1758;29;;;;;1759;7;1761;29;;;1758.5;-2069.486328125
1;538500;KELP;2040;22;;;;;2043;29;;;;;2041.5;1259.294921875
1;538600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;10179.0
1;538600;SQUID_INK;1761;26;;;;;1764;26;;;;;1762.5;-2042.775390625
1;538600;KELP;2040;26;;;;;2043;26;;;;;2041.5;1263.388671875
1;538700;KELP;2040;22;;;;;2043;23;;;;;2041.5;1264.501953125
1;538700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;10179.0
1;538700;SQUID_INK;1761;22;;;;;1764;23;;;;;1762.5;-2039.623046875
1;538800;SQUID_INK;1760;28;;;;;1763;29;;;;;1761.5;-2047.1328125
1;538800;KELP;2040;28;;;;;2043;29;;;;;2041.5;1263.49609375
1;538800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;10179.0
1;538900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;10179.0
1;538900;SQUID_INK;1763;1;1761;30;;;1764;30;;;;;1763.5;-2036.23046875
1;538900;KELP;2042;1;2040;2;2039;28;2043;30;;;;;2042.5;1265.19140625
1;539000;RAINFOREST_RESIN;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;10179.0
1;539000;SQUID_INK;1763;29;;;;;1766;29;;;;;1764.5;-2017.48046875
1;539000;KELP;2040;1;2039;28;;;2043;29;;;;;2041.5;1265.2265625
1;539100;KELP;2039;23;;;;;2043;23;;;;;2041.0;1266.802734375
1;539100;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;10179.0
1;539100;SQUID_INK;1763;23;;;;;1766;23;;;;;1764.5;-2015.865234375
1;539200;SQUID_INK;1762;31;;;;;1765;31;;;;;1763.5;-2028.0546875
1;539200;KELP;2039;31;;;;;2043;31;;;;;2041.0;1267.7421875
1;539200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;10179.0
1;539300;RAINFOREST_RESIN;9996;2;9995;21;;;10002;7;10004;2;10005;21;9999.0;10179.0
1;539300;SQUID_INK;1763;4;1762;21;;;1765;2;1766;21;;;1764.0;-2020.0234375
1;539300;KELP;2039;25;;;;;2042;23;;;;;2040.5;1270.435546875
1;539400;RAINFOREST_RESIN;10002;1;9998;9;9996;2;10004;2;10005;26;;;10003.0;10179.0
1;539400;SQUID_INK;1764;28;;;;;1767;28;;;;;1765.5;-2003.794921875
1;539400;KELP;2039;2;2038;26;;;2042;28;;;;;2040.5;1276.35546875
1;539500;KELP;2039;29;;;;;2042;29;;;;;2040.5;1273.576171875
1;539500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;10181.0
1;539500;SQUID_INK;1764;2;1763;27;;;1767;29;;;;;1765.5;-2007.458984375
1;539600;SQUID_INK;1763;28;;;;;1766;23;;;;;1764.5;-2018.75
1;539600;KELP;2039;28;;;;;2042;23;;;;;2040.5;1273.568359375
1;539600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;10181.0
1;539700;RAINFOREST_RESIN;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;10181.0
1;539700;SQUID_INK;1765;1;1763;32;;;1766;32;;;;;1765.5;-2012.869140625
1;539700;KELP;2041;1;2039;32;;;2042;32;;;;;2041.5;1275.921875
1;539800;RAINFOREST_RESIN;9998;10;9996;1;9995;30;10004;1;10005;30;;;10001.0;10185.0
1;539800;SQUID_INK;1763;31;;;;;1765;1;1766;31;;;1764.0;-2010.375
1;539800;KELP;2039;31;;;;;2041;1;2042;31;;;2040.0;1275.08203125
1;539900;KELP;2039;25;;;;;2042;24;;;;;2040.5;1275.263671875
1;539900;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;10185.0
1;539900;SQUID_INK;1764;25;;;;;1767;24;;;;;1765.5;-2005.70703125
1;540000;SQUID_INK;1765;27;;;;;1768;27;;;;;1766.5;-1986.423828125
1;540000;KELP;2039;27;;;;;2042;27;;;;;2040.5;1274.865234375
1;540000;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;10185.0
1;540100;RAINFOREST_RESIN;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;10185.0
1;540100;SQUID_INK;1765;1;1764;25;;;1766;2;1767;1;1768;25;1765.5;-1996.001953125
1;540100;KELP;2039;26;;;;;2041;2;2042;26;;;2040.0;1274.75
1;540200;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;10185.0
1;540200;SQUID_INK;1764;2;1763;22;;;1767;24;;;;;1765.5;-2007.3984375
1;540200;KELP;2039;24;;;;;2042;24;;;;;2040.5;1274.912109375
1;540300;KELP;2039;31;;;;;2042;27;;;;;2040.5;1273.875
1;540300;RAINFOREST_RESIN;9995;27;;;;;9998;1;10005;27;;;9996.5;10185.0
1;540300;SQUID_INK;1763;31;;;;;1766;27;;;;;1764.5;-2014.525390625
1;540400;SQUID_INK;1764;32;;;;;1767;32;;;;;1765.5;-2000.37109375
1;540400;KELP;2039;32;;;;;2042;32;;;;;2040.5;1275.046875
1;540400;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;10187.0
1;540500;RAINFOREST_RESIN;10002;2;9996;1;9995;29;10004;1;10005;29;;;10003.0;10187.0
1;540500;SQUID_INK;1765;30;;;;;1766;4;1768;30;;;1765.5;-1986.359375
1;540500;KELP;2039;26;;;;;2042;30;;;;;2040.5;1275.23828125
1;540600;RAINFOREST_RESIN;10002;1;9998;10;9996;1;10004;1;10005;30;;;10003.0;10194.0
1;540600;SQUID_INK;1766;31;;;;;1769;31;;;;;1767.5;-1975.587890625
1;540600;KELP;2039;31;;;;;2042;31;;;;;2040.5;1273.560546875
1;540700;KELP;2039;26;;;;;2041;5;2042;26;;;2040.0;1272.962890625
1;540700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;10196.0
1;540700;SQUID_INK;1766;26;;;;;1768;5;1769;26;;;1767.0;-1975.8828125
1;540800;SQUID_INK;1766;26;;;;;1769;26;;;;;1767.5;-1973.1015625
1;540800;KELP;2039;26;;;;;2042;26;;;;;2040.5;1272.5625
1;540800;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;10196.0
1;540900;RAINFOREST_RESIN;9995;29;;;;;9998;1;10005;29;;;9996.5;10198.0
1;540900;SQUID_INK;1766;29;;;;;1769;29;;;;;1767.5;-1982.12890625
1;540900;KELP;2039;29;;;;;2042;29;;;;;2040.5;1271.26171875
1;541000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;10200.0
1;541000;SQUID_INK;1766;24;;;;;1769;24;;;;;1767.5;-1978.14453125
1;541000;KELP;2039;24;;;;;2042;1;2043;23;;;2040.5;1270.8671875
1;541100;KELP;2040;31;;;;;2043;29;;;;;2041.5;1266.73046875
1;541100;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;10200.0
1;541100;SQUID_INK;1767;3;1766;28;;;1769;1;1770;28;;;1768.0;-1972.20703125
1;541200;SQUID_INK;1766;29;;;;;1767;7;1769;29;;;1766.5;-1981.7734375
1;541200;KELP;2040;29;;;;;2042;7;2043;29;;;2041.0;1266.046875
1;541200;RAINFOREST_RESIN;9995;29;;;;;10002;5;10005;29;;;9998.5;10200.0
1;541300;SQUID_INK;1765;21;;;;;1768;21;;;;;1766.5;-1989.91796875
1;541300;KELP;2040;21;;;;;2043;21;;;;;2041.5;1266.044921875
1;541300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;10200.0
1;541400;SQUID_INK;1766;22;;;;;1769;22;;;;;1767.5;-1973.84375
1;541400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;10200.0
1;541400;KELP;2039;22;;;;;2043;22;;;;;2041.0;1267.0546875
1;541500;KELP;2040;3;2039;20;;;2043;21;;;;;2041.5;1267.6640625
1;541500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;10200.0
1;541500;SQUID_INK;1766;2;1765;21;;;1768;21;;;;;1767.0;-1985.31640625
1;541600;SQUID_INK;1765;31;;;;;1768;31;;;;;1766.5;-1988.46484375
1;541600;RAINFOREST_RESIN;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;10200.0
1;541600;KELP;2039;31;;;;;2042;1;2043;30;;;2040.5;1271.11328125
1;541700;KELP;2039;22;;;;;2043;22;;;;;2041.0;1268.681640625
1;541700;SQUID_INK;1767;22;;;;;1770;22;;;;;1768.5;-1970.244140625
1;541700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;10202.0
1;541800;SQUID_INK;1767;23;;;;;1770;23;;;;;1768.5;-1966.7734375
1;541800;RAINFOREST_RESIN;9995;23;;;;;9998;1;10005;23;;;9996.5;10202.0
1;541800;KELP;2039;23;;;;;2043;23;;;;;2041.0;1268.373046875
1;541900;KELP;2041;1;2039;27;;;2043;27;;;;;2042.0;1269.705078125
1;541900;SQUID_INK;1770;1;1768;27;;;1772;27;;;;;1771.0;-1948.44140625
1;541900;RAINFOREST_RESIN;9995;27;;;;;9998;1;10005;27;;;9996.5;10204.0
1;542000;RAINFOREST_RESIN;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;10206.0
1;542000;KELP;2039;31;;;;;2043;31;;;;;2041.0;1269.51171875
1;542000;SQUID_INK;1770;31;;;;;1773;31;;;;;1771.5;-1930.08984375
1;542100;KELP;2039;29;;;;;2040;1;2043;29;;;2039.5;1267.958984375
1;542100;SQUID_INK;1772;28;;;;;1775;29;;;;;1773.5;-1906.9765625
1;542100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;10206.0
1;542200;SQUID_INK;1772;25;;;;;1775;25;;;;;1773.5;-1908.427734375
1;542200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;10210.0
1;542200;KELP;2040;25;;;;;2043;25;;;;;2041.5;1267.8359375
1;542300;KELP;2040;24;;;;;2042;7;2043;24;;;2041.0;1265.712890625
1;542300;SQUID_INK;1773;24;;;;;1774;7;1776;24;;;1773.5;-1896.8515625
1;542300;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;10210.0
1;542400;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;10210.0
1;542400;KELP;2040;30;;;;;2043;30;;;;;2041.5;1264.611328125
1;542400;SQUID_INK;1775;30;;;;;1778;30;;;;;1776.5;-1873.873046875
1;542500;KELP;2040;24;;;;;2043;24;;;;;2041.5;1265.021484375
1;542500;SQUID_INK;1775;24;;;;;1778;24;;;;;1776.5;-1871.099609375
1;542500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;10222.0
1;542600;SQUID_INK;1778;10;1776;24;;;1779;24;;;;;1778.5;-1858.15234375
1;542600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;10222.0
1;542600;KELP;2042;10;2040;24;;;2043;24;;;;;2042.5;1265.224609375
1;542700;KELP;2040;26;;;;;2044;26;;;;;2042.0;1261.279296875
1;542700;SQUID_INK;1776;26;;;;;1779;26;;;;;1777.5;-1856.89453125
1;542700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;10222.0
1;542800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;10222.0
1;542800;KELP;2041;27;;;;;2044;24;;;;;2042.5;1258.029296875
1;542800;SQUID_INK;1776;3;1775;24;;;1778;24;;;;;1777.0;-1865.046875
1;542900;SQUID_INK;1776;1;1775;29;;;1778;29;;;;;1777.0;-1867.1015625
1;542900;KELP;2041;1;2040;29;;;2044;29;;;;;2042.5;1261.06640625
1;542900;RAINFOREST_RESIN;10002;7;9998;3;9996;1;10004;1;10005;28;;;10003.0;10222.0
1;543000;SQUID_INK;1776;20;;;;;1779;20;;;;;1777.5;-1855.42578125
1;543000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;10236.0
1;543000;KELP;2040;20;;;;;2044;20;;;;;2042.0;1262.267578125
1;543100;SQUID_INK;1775;21;;;;;1778;29;;;;;1776.5;-1867.67578125
1;543100;KELP;2040;29;;;;;2041;8;2043;2;2044;27;2040.5;1262.263671875
1;543100;RAINFOREST_RESIN;9998;9;9996;2;9995;27;10004;2;10005;27;;;10001.0;10236.0
1;543200;RAINFOREST_RESIN;10002;7;9995;29;;;10005;29;;;;;10003.5;10236.0
1;543200;KELP;2040;29;;;;;2044;29;;;;;2042.0;1269.1318359375
1;543200;SQUID_INK;1775;29;;;;;1778;29;;;;;1776.5;-1872.90234375
1;543300;SQUID_INK;1775;22;;;;;1778;23;;;;;1776.5;-1868.46875
1;543300;KELP;2040;22;;;;;2044;23;;;;;2042.0;1269.151123046875
1;543300;RAINFOREST_RESIN;9995;23;;;;;9998;1;10005;23;;;9996.5;10250.0
1;543400;SQUID_INK;1775;36;;;;;1778;29;;;;;1776.5;-1869.64453125
1;543400;RAINFOREST_RESIN;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;10252.0
1;543400;KELP;2041;7;2040;29;;;2044;29;;;;;2042.5;1276.4248046875
1;543500;SQUID_INK;1776;2;1775;22;;;1779;24;;;;;1777.5;-1863.2421875
1;543500;KELP;2040;24;;;;;2044;24;;;;;2042.0;1292.77734375
1;543500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;10254.0
1;543600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;10254.0
1;543600;KELP;2040;28;;;;;2042;8;2044;29;;;2041.0;1293.5
1;543600;SQUID_INK;1774;28;;;;;1776;8;1777;29;;;1775.0;-1878.240234375
1;543700;SQUID_INK;1774;30;;;;;1777;30;;;;;1775.5;-1878.970703125
1;543700;KELP;2040;30;;;;;2044;30;;;;;2042.0;1292.228515625
1;543700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;10254.0
1;543800;SQUID_INK;1774;28;;;;;1777;28;;;;;1775.5;-1883.3515625
1;543800;RAINFOREST_RESIN;9995;28;;;;;10002;6;10005;28;;;9998.5;10254.0
1;543800;KELP;2040;28;;;;;2044;28;;;;;2042.0;1291.4140625
1;543900;KELP;2041;5;2040;28;;;2044;28;;;;;2042.5;1291.95703125
1;543900;SQUID_INK;1775;5;1774;28;;;1778;28;;;;;1776.5;-1876.68359375
1;543900;RAINFOREST_RESIN;9998;9;9995;28;;;10005;28;;;;;10001.5;10254.0
1;544000;RAINFOREST_RESIN;9998;1;9995;25;;;10005;25;;;;;10001.5;10254.0
1;544000;KELP;2040;25;;;;;2044;25;;;;;2042.0;1290.2578125
1;544000;SQUID_INK;1775;25;;;;;1778;25;;;;;1776.5;-1868.23828125
1;544100;KELP;2040;26;;;;;2044;26;;;;;2042.0;1290.98828125
1;544100;SQUID_INK;1774;26;;;;;1777;26;;;;;1775.5;-1879.609375
1;544100;RAINFOREST_RESIN;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;10254.0
1;544200;KELP;2040;30;;;;;2044;30;;;;;2042.0;1292.06640625
1;544200;SQUID_INK;1773;30;;;;;1776;1;1777;29;;;1774.5;-1888.3515625
1;544200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;10254.0
1;544300;SQUID_INK;1773;25;;;;;1776;25;;;;;1774.5;-1895.052734375
1;544300;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;10254.0
1;544300;KELP;2040;25;;;;;2044;25;;;;;2042.0;1290.513671875
1;544400;RAINFOREST_RESIN;9996;2;9995;26;;;10002;1;10004;2;10005;26;9999.0;10254.0
1;544400;KELP;2041;2;2040;26;;;2044;28;;;;;2042.5;1290.697265625
1;544400;SQUID_INK;1773;2;1772;26;;;1775;2;1776;26;;;1774.0;-1900.1484375
1;544500;KELP;2041;2;2040;26;;;2044;28;;;;;2042.5;1290.6015625
1;544500;SQUID_INK;1773;28;;;;;1776;28;;;;;1774.5;-1889.177734375
1;544500;RAINFOREST_RESIN;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;10260.0
1;544600;KELP;2041;38;;;;;2044;32;;;;;2042.5;1289.962890625
1;544600;SQUID_INK;1774;38;;;;;1777;32;;;;;1775.5;-1886.29296875
1;544600;RAINFOREST_RESIN;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;10260.0
1;544700;SQUID_INK;1776;8;1775;30;;;1778;30;;;;;1777.0;-1867.4609375
1;544700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;10260.0
1;544700;KELP;2040;38;;;;;2043;30;;;;;2041.5;1294.09375
1;544800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;10260.0
1;544800;KELP;2040;24;;;;;2044;24;;;;;2042.0;1291.83203125
1;544800;SQUID_INK;1776;24;;;;;1780;24;;;;;1778.0;-1851.626953125
1;544900;KELP;2040;30;;;;;2043;30;;;;;2041.5;1294.302734375
1;544900;SQUID_INK;1775;30;;;;;1778;30;;;;;1776.5;-1868.126953125
1;544900;RAINFOREST_RESIN;10002;5;9998;1;9996;1;10004;1;10005;29;;;10003.0;10260.0
1;545000;KELP;2040;27;;;;;2042;5;2044;27;;;2041.0;1293.666015625
1;545000;SQUID_INK;1774;27;;;;;1776;5;1777;27;;;1775.0;-1877.62109375
1;545000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;10264.0
1;545100;SQUID_INK;1776;1;1775;27;;;1778;1;1779;27;;;1777.0;-1864.02734375
1;545100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;10264.0
1;545100;KELP;2040;28;;;;;2043;1;2044;27;;;2041.5;1293.859375
1;545200;RAINFOREST_RESIN;9998;8;9995;26;;;10005;26;;;;;10001.5;10264.0
1;545200;KELP;2040;26;;;;;2044;26;;;;;2042.0;1293.49609375
1;545200;SQUID_INK;1775;26;;;;;1778;26;;;;;1776.5;-1865.4609375
1;545300;KELP;2040;23;;;;;2044;23;;;;;2042.0;1294.833984375
1;545300;SQUID_INK;1776;23;;;;;1779;23;;;;;1777.5;-1854.537109375
1;545300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;10264.0
1;545400;KELP;2041;6;2040;29;;;2043;2;2044;27;;;2042.0;1295.38671875
1;545400;SQUID_INK;1776;6;1775;29;;;1778;29;;;;;1777.0;-1871.28125
1;545400;RAINFOREST_RESIN;9996;2;9995;27;;;9998;5;10004;2;10005;27;9997.0;10264.0
1;545500;SQUID_INK;1775;20;;;;;1778;20;;;;;1776.5;-1865.888671875
1;545500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;10274.0
1;545500;KELP;2040;20;;;;;2043;20;;;;;2041.5;1299.59765625
1;545600;RAINFOREST_RESIN;9998;7;9995;22;;;10005;22;;;;;10001.5;10274.0
1;545600;KELP;2040;22;;;;;2042;2;2043;22;;;2041.0;1301.048828125
1;545600;SQUID_INK;1776;22;;;;;1778;2;1780;22;;;1777.0;-1851.703125
1;545700;KELP;2040;25;;;;;2043;25;;;;;2041.5;1302.375
1;545700;SQUID_INK;1774;25;;;;;1777;25;;;;;1775.5;-1884.03515625
1;545700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;10274.0
1;545800;KELP;2040;23;;;;;2043;23;;;;;2041.5;1300.470703125
1;545800;SQUID_INK;1774;23;;;;;1778;23;;;;;1776.0;-1876.498046875
1;545800;RAINFOREST_RESIN;9995;23;;;;;9998;6;10005;23;;;9996.5;10274.0
1;545900;SQUID_INK;1776;27;;;;;1779;27;;;;;1777.5;-1858.154296875
1;545900;RAINFOREST_RESIN;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;10296.0
1;545900;KELP;2040;27;;;;;2043;27;;;;;2041.5;1300.689453125
1;546000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;10296.0
1;546000;KELP;2040;28;;;;;2042;8;2043;28;;;2041.0;1300.34765625
1;546000;SQUID_INK;1777;2;1776;26;;;1778;8;1779;2;1780;26;1777.5;-1852.251953125
1;546100;KELP;2042;1;2040;25;;;2043;25;;;;;2042.5;1299.673828125
1;546100;SQUID_INK;1779;1;1777;25;;;1780;25;;;;;1779.5;-1846.97265625
1;546100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;10296.0
1;546200;KELP;2040;17;;;;;2043;24;;;;;2041.5;1298.916015625
1;546200;SQUID_INK;1777;17;;;;;1780;24;;;;;1778.5;-1845.892578125
1;546200;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;10296.0
1;546300;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;10296.0
1;546300;SQUID_INK;1777;26;;;;;1780;26;;;;;1778.5;-1842.927734375
1;546300;KELP;2040;26;;;;;2043;26;;;;;2041.5;1300.9140625
1;546400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;10296.0
1;546400;KELP;2042;1;2040;38;;;2043;31;;;;;2042.5;1299.0234375
1;546400;SQUID_INK;1780;1;1778;38;;;1781;31;;;;;1780.5;-1832.1953125
1;546500;KELP;2040;22;;;;;2043;22;;;;;2041.5;1299.837890625
1;546500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;10298.0
1;546500;SQUID_INK;1778;22;;;;;1781;22;;;;;1779.5;-1832.3515625
1;546600;KELP;2040;1;2039;26;;;2043;27;;;;;2041.5;1302.70703125
1;546600;SQUID_INK;1779;27;;;;;1782;27;;;;;1780.5;-1825.328125
1;546600;RAINFOREST_RESIN;9998;4;9996;1;9995;26;10004;1;10005;26;;;10001.0;10298.0
1;546700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;10298.0
1;546700;SQUID_INK;1779;24;;;;;1782;24;;;;;1780.5;-1818.09765625
1;546700;KELP;2039;24;;;;;2043;24;;;;;2041.0;1304.822509765625
1;546800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;10298.0
1;546800;KELP;2040;30;;;;;2042;1;2043;30;;;2041.0;1304.5699462890625
1;546800;SQUID_INK;1778;30;;;;;1780;1;1781;30;;;1779.0;-1830.552734375
1;546900;KELP;2040;25;;;;;2043;25;;;;;2041.5;1304.5806884765625
1;546900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;10298.0
1;546900;SQUID_INK;1779;25;;;;;1782;25;;;;;1780.5;-1822.078125
1;547000;KELP;2040;28;;;;;2043;28;;;;;2041.5;1304.690673828125
1;547000;SQUID_INK;1779;28;;;;;1782;28;;;;;1780.5;-1826.6015625
1;547000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;10298.0
1;547100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;10298.0
1;547100;SQUID_INK;1780;1;1778;22;;;1781;22;;;;;1780.5;-1833.84375
1;547100;KELP;2042;1;2040;22;;;2043;22;;;;;2042.5;1304.6099853515625
1;547200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;10298.0
1;547200;KELP;2042;1;2040;26;;;2043;26;;;;;2042.5;1304.71044921875
1;547200;SQUID_INK;1781;1;1779;26;;;1782;26;;;;;1781.5;-1817.623046875
1;547300;KELP;2042;1;2040;25;;;2043;22;;;;;2042.5;1304.7301025390625
1;547300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;10298.0
1;547300;SQUID_INK;1782;1;1780;25;;;1783;22;;;;;1782.5;-1814.439453125
1;547400;SQUID_INK;1780;25;;;;;1783;30;;;;;1781.5;-1809.595703125
1;547400;KELP;2040;25;;;;;2043;30;;;;;2041.5;1304.608642578125
1;547400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;10306.0
1;547500;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;10306.0
1;547500;SQUID_INK;1780;29;;;;;1783;29;;;;;1781.5;-1809.830078125
1;547500;KELP;2040;29;;;;;2043;29;;;;;2041.5;1304.7001953125
1;547600;RAINFOREST_RESIN;9996;2;9995;23;;;9998;4;10004;2;10005;23;9997.0;10306.0
1;547600;SQUID_INK;1781;25;;;;;1784;25;;;;;1782.5;-1794.5859375
1;547600;KELP;2040;25;;;;;2044;25;;;;;2042.0;1304.09814453125
1;547700;KELP;2040;22;;;;;2042;4;2044;22;;;2041.0;1303.95751953125
1;547700;RAINFOREST_RESIN;9996;1;9995;21;;;10000;4;10002;5;10004;1;9998.0;10314.0
1;547700;SQUID_INK;1783;22;;;;;1784;4;1786;22;;;1783.5;-1778.720703125
1;547800;SQUID_INK;1782;20;;;;;1785;20;;;;;1783.5;-1784.65234375
1;547800;KELP;2040;20;;;;;2044;20;;;;;2042.0;1303.9581298828125
1;547800;RAINFOREST_RESIN;9995;20;;;;;10002;4;10005;20;;;9998.5;10314.0
1;547900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;10314.0
1;547900;SQUID_INK;1783;10;1782;26;;;1785;26;;;;;1784.0;-1789.115234375
1;547900;KELP;2042;10;2040;26;;;2043;26;;;;;2042.5;1304.252197265625
1;548000;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;10320.0
1;548000;SQUID_INK;1780;27;;;;;1783;27;;;;;1781.5;-1810.578125
1;548000;KELP;2040;27;;;;;2043;27;;;;;2041.5;1304.5478515625
1;548100;KELP;2040;26;;;;;2043;26;;;;;2041.5;1304.485595703125
