timestamp;buyer;seller;symbol;currency;price;quantity
584500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
584500;;;KELP;SEASHELLS;2040;1
584700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
584700;;;KELP;SEASHELLS;2040;7
584700;;;SQUID_INK;SEASHELLS;1788;7
585000;;;KELP;SEASHELLS;2042;1
585000;;;SQUID_INK;SEASHELLS;1791;1
585200;;;KELP;SEASHELLS;2043;1
585200;;SUBMISSION;SQUID_INK;SEASHELLS;1791;1
585200;;;RAINFOREST_RESIN;SEASHELLS;10005;1
585300;;;KELP;SEASHELLS;2042;9
585400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;9
585500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
585900;;;SQUID_INK;SEASHELLS;1792;7
585900;;;SQUID_INK;SEASHELLS;1792;3
585900;SUBMISSION;;KELP;SEASHELLS;2041;10
586000;;;SQUID_INK;SEASHELLS;1791;2
586000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
586000;;;KELP;SEASHELLS;2040;2
586100;;;SQUID_INK;SEASHELLS;1791;1
586100;;;KELP;SEASHELLS;2040;1
586200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
586300;;;SQUID_INK;SEASHELLS;1791;1
586300;;;KELP;SEASHELLS;2040;1
586300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
586400;;;KELP;SEASHELLS;2040;1
586400;;;SQUID_INK;SEASHELLS;1791;1
586500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
586700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
587000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
587100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
587100;;;KELP;SEASHELLS;2040;1
587100;;;SQUID_INK;SEASHELLS;1796;1
587500;;;SQUID_INK;SEASHELLS;1798;2
587500;;;KELP;SEASHELLS;2040;2
587800;;SUBMISSION;SQUID_INK;SEASHELLS;1803;2
587800;;SUBMISSION;KELP;SEASHELLS;2042;2
587800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
587800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;7
587900;;;KELP;SEASHELLS;2040;1
587900;;;SQUID_INK;SEASHELLS;1800;1
588000;;;KELP;SEASHELLS;2040;1
588000;;;SQUID_INK;SEASHELLS;1799;1
588300;;;SQUID_INK;SEASHELLS;1802;1
588300;;;KELP;SEASHELLS;2040;1
588700;;;KELP;SEASHELLS;2040;1
588700;;;SQUID_INK;SEASHELLS;1811;1
588800;;SUBMISSION;SQUID_INK;SEASHELLS;1811;1
588800;;SUBMISSION;KELP;SEASHELLS;2042;1
588800;;;RAINFOREST_RESIN;SEASHELLS;10005;1
589100;;;RAINFOREST_RESIN;SEASHELLS;10004;1
589100;;;KELP;SEASHELLS;2042;1
589100;;;SQUID_INK;SEASHELLS;1811;1
589500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;12
590100;;;SQUID_INK;SEASHELLS;1807;1
590100;;;KELP;SEASHELLS;2041;1
590100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
590400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
590500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;11
590500;;;RAINFOREST_RESIN;SEASHELLS;9998;1
590700;;;SQUID_INK;SEASHELLS;1802;1
590700;;;KELP;SEASHELLS;2040;1
590900;;;SQUID_INK;SEASHELLS;1806;2
590900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
590900;;SUBMISSION;KELP;SEASHELLS;2042;2
591200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
591500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;7
591700;;;KELP;SEASHELLS;2042;1
591700;;;SQUID_INK;SEASHELLS;1803;1
592100;;;SQUID_INK;SEASHELLS;1800;1
592100;;;KELP;SEASHELLS;2040;1
592400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
592500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;2
592600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
592600;;;KELP;SEASHELLS;2042;5
592600;;;SQUID_INK;SEASHELLS;1805;5
592800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
592900;;;SQUID_INK;SEASHELLS;1807;8
592900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
592900;;SUBMISSION;KELP;SEASHELLS;2042;8
593300;;;KELP;SEASHELLS;2042;1
593300;;;SQUID_INK;SEASHELLS;1805;1
593300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
593300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
593400;SUBMISSION;;KELP;SEASHELLS;2041;2
593400;;;SQUID_INK;SEASHELLS;1803;2
593400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;11
593500;;;SQUID_INK;SEASHELLS;1803;5
593500;;;KELP;SEASHELLS;2041;5
593600;;;KELP;SEASHELLS;2040;8
593600;;;SQUID_INK;SEASHELLS;1802;8
593900;;;KELP;SEASHELLS;2040;1
593900;;;SQUID_INK;SEASHELLS;1800;1
594500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
594500;;;SQUID_INK;SEASHELLS;1797;1
594500;;;KELP;SEASHELLS;2040;1
594600;;;KELP;SEASHELLS;2040;1
594800;;;KELP;SEASHELLS;2042;1
594800;;;SQUID_INK;SEASHELLS;1804;1
594900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
595000;;;KELP;SEASHELLS;2042;3
595000;;;SQUID_INK;SEASHELLS;1801;3
595800;;;SQUID_INK;SEASHELLS;1805;4
595800;;SUBMISSION;KELP;SEASHELLS;2042;4
595900;;;KELP;SEASHELLS;2040;2
595900;SUBMISSION;;KELP;SEASHELLS;2040;1
596100;SUBMISSION;;KELP;SEASHELLS;2040;2
596100;;;SQUID_INK;SEASHELLS;1809;2
596100;;;SQUID_INK;SEASHELLS;1812;6
596100;;;KELP;SEASHELLS;2042;6
596100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
596100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
596100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
596400;;;KELP;SEASHELLS;2041;1
596600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
596600;;;KELP;SEASHELLS;2042;1
596600;;;SQUID_INK;SEASHELLS;1811;1
596700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
596700;SUBMISSION;;KELP;SEASHELLS;2040;2
596700;;;SQUID_INK;SEASHELLS;1813;1
596700;;;KELP;SEASHELLS;2041;1
596700;SUBMISSION;;KELP;SEASHELLS;2040;3
596700;;;SQUID_INK;SEASHELLS;1811;2
596900;;;KELP;SEASHELLS;2039;1
597400;;;SQUID_INK;SEASHELLS;1811;2
597400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
597400;;SUBMISSION;KELP;SEASHELLS;2041;2
597700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
597900;;;KELP;SEASHELLS;2042;1
598100;;;SQUID_INK;SEASHELLS;1824;1
598500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
598600;;;SQUID_INK;SEASHELLS;1826;4
598600;;;KELP;SEASHELLS;2040;4
598700;;;SQUID_INK;SEASHELLS;1831;3
598800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
599100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
599200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
599700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
599800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
600100;;;SQUID_INK;SEASHELLS;1832;1
600100;;;KELP;SEASHELLS;2040;1
600800;;;KELP;SEASHELLS;2038;1
600800;;;SQUID_INK;SEASHELLS;1832;1
600900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
601100;;;SQUID_INK;SEASHELLS;1833;2
601100;;;KELP;SEASHELLS;2041;2
601100;;;RAINFOREST_RESIN;SEASHELLS;10002;2
601100;;;SQUID_INK;SEASHELLS;1832;1
601100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
601100;;;KELP;SEASHELLS;2040;1
601200;;;SQUID_INK;SEASHELLS;1831;1
601200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
601200;SUBMISSION;;KELP;SEASHELLS;2039;1
601200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;1
601600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;1
601600;;;SQUID_INK;SEASHELLS;1830;1
601600;SUBMISSION;;KELP;SEASHELLS;2039;1
601700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
601800;;;SQUID_INK;SEASHELLS;1831;1
602400;;;KELP;SEASHELLS;2040;1
602400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
602400;;SUBMISSION;KELP;SEASHELLS;2042;2
602400;;;SQUID_INK;SEASHELLS;1834;2
602400;;;SQUID_INK;SEASHELLS;1831;1
602500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
602500;;;SQUID_INK;SEASHELLS;1834;2
602500;;SUBMISSION;KELP;SEASHELLS;2042;2
602500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;2
602800;;;KELP;SEASHELLS;2042;1
602800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
602800;;;SQUID_INK;SEASHELLS;1830;1
602800;;;RAINFOREST_RESIN;SEASHELLS;9998;4
602900;;;KELP;SEASHELLS;2040;7
602900;;;SQUID_INK;SEASHELLS;1829;1
602900;;;SQUID_INK;SEASHELLS;1828;7
602900;;;KELP;SEASHELLS;2042;1
603100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
603100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
603300;;;SQUID_INK;SEASHELLS;1826;1
603300;;;KELP;SEASHELLS;2039;1
603900;;;SQUID_INK;SEASHELLS;1827;2
603900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
603900;;SUBMISSION;KELP;SEASHELLS;2042;2
603900;SUBMISSION;;KELP;SEASHELLS;2040;8
603900;;;SQUID_INK;SEASHELLS;1824;8
604300;;;KELP;SEASHELLS;2041;2
604300;;;SQUID_INK;SEASHELLS;1824;1
604300;;;SQUID_INK;SEASHELLS;1825;2
604300;;;KELP;SEASHELLS;2040;1
604600;;SUBMISSION;KELP;SEASHELLS;2043;10
604600;;;SQUID_INK;SEASHELLS;1827;10
604900;;;KELP;SEASHELLS;2041;1
604900;;;SQUID_INK;SEASHELLS;1823;1
605400;;;KELP;SEASHELLS;2041;1
605400;;;SQUID_INK;SEASHELLS;1824;1
605600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
605900;;;KELP;SEASHELLS;2043;1
605900;;;SQUID_INK;SEASHELLS;1826;1
606400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;12
606600;;;RAINFOREST_RESIN;SEASHELLS;9998;1
606700;;;KELP;SEASHELLS;2041;9
606800;;;SQUID_INK;SEASHELLS;1825;11
606800;;;KELP;SEASHELLS;2041;11
606800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
606900;;;KELP;SEASHELLS;2041;1
606900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
606900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
606900;;;SQUID_INK;SEASHELLS;1825;2
606900;;;KELP;SEASHELLS;2041;2
606900;;;SQUID_INK;SEASHELLS;1825;1
607000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
607300;;;KELP;SEASHELLS;2041;1
607400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
607700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
607700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
608000;;;SQUID_INK;SEASHELLS;1827;1
608000;;;KELP;SEASHELLS;2041;1
608400;;SUBMISSION;KELP;SEASHELLS;2043;9
608400;;;SQUID_INK;SEASHELLS;1831;9
608400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
608500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
608600;;;KELP;SEASHELLS;2043;7
608600;;SUBMISSION;KELP;SEASHELLS;2043;7
608600;;;SQUID_INK;SEASHELLS;1832;14
608900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
609100;;;SQUID_INK;SEASHELLS;1829;1
609100;;;KELP;SEASHELLS;2041;1
609300;SUBMISSION;;KELP;SEASHELLS;2041;7
609300;SUBMISSION;;KELP;SEASHELLS;2041;0
609300;;;KELP;SEASHELLS;2041;1
609300;;;SQUID_INK;SEASHELLS;1829;8
609300;;;SQUID_INK;SEASHELLS;1829;1
609800;;;SQUID_INK;SEASHELLS;1829;1
609800;;;KELP;SEASHELLS;2041;1
610000;;;SQUID_INK;SEASHELLS;1827;1
610000;;;KELP;SEASHELLS;2041;1
610500;;SUBMISSION;KELP;SEASHELLS;2043;1
610500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
610600;;SUBMISSION;KELP;SEASHELLS;2043;2
610600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
610600;;;SQUID_INK;SEASHELLS;1831;2
610700;;;KELP;SEASHELLS;2043;1
610800;;;SQUID_INK;SEASHELLS;1830;4
610800;;;KELP;SEASHELLS;2044;4
610800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;9
611100;;;KELP;SEASHELLS;2041;1
611100;;;SQUID_INK;SEASHELLS;1828;4
611100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;2
611100;;;SQUID_INK;SEASHELLS;1831;2
611100;;;KELP;SEASHELLS;2042;2
611100;;;SQUID_INK;SEASHELLS;1828;1
611300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;7
611500;;;KELP;SEASHELLS;2043;1
611500;;;SQUID_INK;SEASHELLS;1833;1
611700;;;SQUID_INK;SEASHELLS;1831;1
611700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
611700;;;KELP;SEASHELLS;2041;1
611800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;6
612200;;;SQUID_INK;SEASHELLS;1830;1
612200;;;KELP;SEASHELLS;2041;1
612300;;SUBMISSION;KELP;SEASHELLS;2043;4
612300;;;SQUID_INK;SEASHELLS;1833;14
612500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
612600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
612900;;;SQUID_INK;SEASHELLS;1828;5
612900;;;SQUID_INK;SEASHELLS;1828;4
612900;SUBMISSION;;KELP;SEASHELLS;2042;9
613100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
613200;;;KELP;SEASHELLS;2043;1
613200;;;SQUID_INK;SEASHELLS;1829;1
613300;;;SQUID_INK;SEASHELLS;1829;1
613300;;;KELP;SEASHELLS;2043;1
613400;;;SQUID_INK;SEASHELLS;1828;3
613400;;;SQUID_INK;SEASHELLS;1828;2
613400;SUBMISSION;;KELP;SEASHELLS;2042;5
613500;;;KELP;SEASHELLS;2042;2
613500;;;SQUID_INK;SEASHELLS;1829;2
613700;;;SQUID_INK;SEASHELLS;1833;1
614000;;;SQUID_INK;SEASHELLS;1832;1
614000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
614000;;;KELP;SEASHELLS;2042;1
614000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;8
614100;;;SQUID_INK;SEASHELLS;1834;2
614100;;;KELP;SEASHELLS;2043;2
614200;;;SQUID_INK;SEASHELLS;1839;1
614200;;;KELP;SEASHELLS;2042;2
614300;;;SQUID_INK;SEASHELLS;1838;1
614300;;SUBMISSION;KELP;SEASHELLS;2044;1
614300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
614400;;;SQUID_INK;SEASHELLS;1835;1
614400;;;KELP;SEASHELLS;2042;1
614500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
614600;;;SQUID_INK;SEASHELLS;1837;1
614600;;;KELP;SEASHELLS;2043;7
614600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
614600;;;KELP;SEASHELLS;2044;1
614600;;;SQUID_INK;SEASHELLS;1836;7
614700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
614900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
615000;SUBMISSION;;KELP;SEASHELLS;2042;8
615000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
615000;;;SQUID_INK;SEASHELLS;1835;2
615000;;;SQUID_INK;SEASHELLS;1835;6
615200;;;KELP;SEASHELLS;2044;1
615200;;;SQUID_INK;SEASHELLS;1836;1
615300;;;RAINFOREST_RESIN;SEASHELLS;9998;1
615300;;;KELP;SEASHELLS;2042;1
615300;;;SQUID_INK;SEASHELLS;1838;2
615500;;;KELP;SEASHELLS;2042;1
615500;;;SQUID_INK;SEASHELLS;1839;1
615700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
615800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
615800;;;SQUID_INK;SEASHELLS;1841;1
615800;;;KELP;SEASHELLS;2041;1
616400;;;KELP;SEASHELLS;2043;2
616400;;;SQUID_INK;SEASHELLS;1841;2
616400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;6
616900;;;RAINFOREST_RESIN;SEASHELLS;10000;1
616900;;;KELP;SEASHELLS;2042;1
616900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
616900;;;SQUID_INK;SEASHELLS;1843;1
616900;;;SQUID_INK;SEASHELLS;1843;3
616900;;;KELP;SEASHELLS;2042;3
617000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
617600;;;KELP;SEASHELLS;2043;1
617600;;;RAINFOREST_RESIN;SEASHELLS;9998;2
617600;;;SQUID_INK;SEASHELLS;1840;1
617700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
617900;;;SQUID_INK;SEASHELLS;1839;1
617900;;;KELP;SEASHELLS;2043;1
618200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;5
618200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
618300;;;SQUID_INK;SEASHELLS;1838;1
618400;;;KELP;SEASHELLS;2042;3
618400;;;SQUID_INK;SEASHELLS;1835;3
618500;;;SQUID_INK;SEASHELLS;1837;7
618500;SUBMISSION;;KELP;SEASHELLS;2042;7
618500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
618600;;;RAINFOREST_RESIN;SEASHELLS;10002;4
618600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;7
618800;;;KELP;SEASHELLS;2043;1
618800;;;SQUID_INK;SEASHELLS;1838;1
618800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;1
619300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
619400;;;SQUID_INK;SEASHELLS;1834;10
619400;;;KELP;SEASHELLS;2041;1
619400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
619400;;;SQUID_INK;SEASHELLS;1834;2
619400;SUBMISSION;;KELP;SEASHELLS;2042;2
619400;SUBMISSION;;KELP;SEASHELLS;2042;10
619400;;;SQUID_INK;SEASHELLS;1834;1
619500;;;SQUID_INK;SEASHELLS;1836;4
619500;;;KELP;SEASHELLS;2043;4
619600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;1
619600;;SUBMISSION;KELP;SEASHELLS;2044;1
619600;;;SQUID_INK;SEASHELLS;1839;1
619700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
619700;;;KELP;SEASHELLS;2042;3
619700;;;SQUID_INK;SEASHELLS;1835;3
619800;;;KELP;SEASHELLS;2041;1
619800;;;SQUID_INK;SEASHELLS;1835;1
619900;;;KELP;SEASHELLS;2043;2
620000;;;KELP;SEASHELLS;2041;1
620000;;;SQUID_INK;SEASHELLS;1834;1
620100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
620600;;;SQUID_INK;SEASHELLS;1839;1
620600;;;KELP;SEASHELLS;2042;1
620900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
621000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
621200;;;SQUID_INK;SEASHELLS;1839;4
621200;;;KELP;SEASHELLS;2042;4
621300;;;SQUID_INK;SEASHELLS;1842;3
621300;;;KELP;SEASHELLS;2042;1
621300;;;SQUID_INK;SEASHELLS;1842;1
621400;SUBMISSION;;KELP;SEASHELLS;2042;8
621400;;;SQUID_INK;SEASHELLS;1846;8
621500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
622100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
622200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
622600;;;KELP;SEASHELLS;2045;2
622600;;;SQUID_INK;SEASHELLS;1848;2
622600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;2
622700;;;KELP;SEASHELLS;2041;1
622700;;;SQUID_INK;SEASHELLS;1843;1
622800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
623100;;;SQUID_INK;SEASHELLS;1852;4
623100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
623400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
624100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
624200;;;SQUID_INK;SEASHELLS;1866;1
624200;;;KELP;SEASHELLS;2041;1
624400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;6
624600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;11
624700;;;KELP;SEASHELLS;2043;1
624700;;;SQUID_INK;SEASHELLS;1883;1
624800;;;SQUID_INK;SEASHELLS;1882;3
624800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
625000;SUBMISSION;;KELP;SEASHELLS;2042;2
625200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;8
625200;;SUBMISSION;KELP;SEASHELLS;2043;2
625200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
625200;;SUBMISSION;SQUID_INK;SEASHELLS;1885;2
625400;;;SQUID_INK;SEASHELLS;1881;5
625400;;;KELP;SEASHELLS;2043;5
625500;;;SQUID_INK;SEASHELLS;1883;9
625500;;SUBMISSION;KELP;SEASHELLS;2043;9
625600;;;KELP;SEASHELLS;2043;1
625600;;;SQUID_INK;SEASHELLS;1879;1
625600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
625800;;;KELP;SEASHELLS;2043;1
625800;;;RAINFOREST_RESIN;SEASHELLS;9998;2
625800;;;SQUID_INK;SEASHELLS;1879;1
626000;;;KELP;SEASHELLS;2044;9
626000;;;SQUID_INK;SEASHELLS;1881;1
626000;;SUBMISSION;SQUID_INK;SEASHELLS;1883;9
626000;;;KELP;SEASHELLS;2041;1
626100;;;KELP;SEASHELLS;2041;1
626100;;;SQUID_INK;SEASHELLS;1880;1
626200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
626800;;;KELP;SEASHELLS;2041;1
626800;;;SQUID_INK;SEASHELLS;1873;1
627000;;;SQUID_INK;SEASHELLS;1875;1
627000;;;KELP;SEASHELLS;2041;1
627100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
627200;;;RAINFOREST_RESIN;SEASHELLS;10002;2
627200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
627300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
627500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
628000;;;SQUID_INK;SEASHELLS;1867;1
628000;;;KELP;SEASHELLS;2043;1
628000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
628100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;9
628400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
628600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
628700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
628800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
628800;;;KELP;SEASHELLS;2041;2
628800;;;SQUID_INK;SEASHELLS;1859;2
628900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
629000;;;SQUID_INK;SEASHELLS;1856;1
629000;;;KELP;SEASHELLS;2041;1
629000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
629200;;;KELP;SEASHELLS;2041;1
629200;;;SQUID_INK;SEASHELLS;1854;1
629300;;;SQUID_INK;SEASHELLS;1852;1
629300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
629300;;;KELP;SEASHELLS;2041;1
629700;;;SQUID_INK;SEASHELLS;1854;3
630200;;;SQUID_INK;SEASHELLS;1851;7
630200;;SUBMISSION;KELP;SEASHELLS;2043;7
630400;;;SQUID_INK;SEASHELLS;1854;8
630400;;SUBMISSION;KELP;SEASHELLS;2043;8
630400;;;KELP;SEASHELLS;2041;4
630400;;;SQUID_INK;SEASHELLS;1851;4
630800;;;KELP;SEASHELLS;2041;5
630800;;;SQUID_INK;SEASHELLS;1858;5
631200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
631300;;;SQUID_INK;SEASHELLS;1861;4
631300;;;KELP;SEASHELLS;2041;4
631600;;;SQUID_INK;SEASHELLS;1860;1
631600;;;KELP;SEASHELLS;2041;1
631600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
631800;;;SQUID_INK;SEASHELLS;1863;2
631800;;;KELP;SEASHELLS;2041;2
631900;;;KELP;SEASHELLS;2041;1
631900;;;SQUID_INK;SEASHELLS;1866;1
632200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;7
632200;;;KELP;SEASHELLS;2043;1
632200;;;SQUID_INK;SEASHELLS;1874;1
632200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
632300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
632400;;;KELP;SEASHELLS;2043;1
632400;;;SQUID_INK;SEASHELLS;1874;1
632400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
632700;;;SQUID_INK;SEASHELLS;1877;7
633000;;;KELP;SEASHELLS;2041;6
633000;;;RAINFOREST_RESIN;SEASHELLS;9998;9
633000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
633300;;;KELP;SEASHELLS;2040;1
633300;;;SQUID_INK;SEASHELLS;1867;1
633500;;;SQUID_INK;SEASHELLS;1863;1
633500;;;KELP;SEASHELLS;2043;1
633600;;;SQUID_INK;SEASHELLS;1860;13
633600;SUBMISSION;;KELP;SEASHELLS;2041;13
633700;;;SQUID_INK;SEASHELLS;1862;2
633700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
